"","x","gen_rating"
"14585","Fantasy",6.4
"14586","Action",6.4
"14587","Adventure",6.4
"14588","Drama",6.4
"14589","Romance",6.4
"14590","Drama",6.4
"14591","Romance",6.4
"14592","Action",6.4
"14593","Adventure",6.4
"14594","Sci-Fi",6.4
"14595","Action",6.4
"14596","Adventure",6.4
"14597","Sci-Fi",6.4
"14598","Thriller",6.4
"14599","Action",6.4
"14600","Adventure",6.4
"14601","Sci-Fi",6.4
"14602","Thriller",6.4
"14603","Action",6.4
"14604","Adventure",6.4
"14605","Thriller",6.4
"14606","Action",6.4
"14607","Adventure",6.4
"14608","Fantasy",6.4
"14609","Romance",6.4
"14610","Action",6.4
"14611","Adventure",6.4
"14612","Sci-Fi",6.4
"14613","Adventure",6.4
"14614","Family",6.4
"14615","Fantasy",6.4
"14616","Action",6.4
"14617","Adventure",6.4
"14618","Fantasy",6.4
"14619","Sci-Fi",6.4
"14620","Thriller",6.4
"14621","Adventure",6.4
"14622","Animation",6.4
"14623","Comedy",6.4
"14624","Family",6.4
"14625","Fantasy",6.4
"14626","Action",6.4
"14627","Adventure",6.4
"14628","Sci-Fi",6.4
"14629","Action",6.4
"14630","Adventure",6.4
"14631","Sci-Fi",6.4
"14632","Adventure",6.4
"14633","Family",6.4
"14634","Fantasy",6.4
"14635","Action",6.4
"14636","Adventure",6.4
"14637","Fantasy",6.4
"14638","Sci-Fi",6.4
"14639","Action",6.4
"14640","Adventure",6.4
"14641","Sci-Fi",6.4
"14642","Adventure",6.4
"14643","Animation",6.4
"14644","Comedy",6.4
"14645","Family",6.4
"14646","Sport",6.4
"14647","Action",6.4
"14648","Adventure",6.4
"14649","Sci-Fi",6.4
"14650","Adventure",6.4
"14651","Animation",6.4
"14652","Comedy",6.4
"14653","Family",6.4
"14654","Fantasy",6.4
"14655","Action",6.4
"14656","Adventure",6.4
"14657","Sci-Fi",6.4
"14658","Action",6.4
"14659","Crime",6.4
"14660","Thriller",6.4
"14661","Action",6.4
"14662","Adventure",6.4
"14663","Horror",6.4
"14664","Sci-Fi",6.4
"14665","Thriller",6.4
"14666","Action",6.4
"14667","Adventure",6.4
"14668","Fantasy",6.4
"14669","Sci-Fi",6.4
"14670","Thriller",6.4
"14671","Action",6.4
"14672","Adventure",6.4
"14673","Sci-Fi",6.4
"14674","Adventure",6.4
"14675","Fantasy",6.4
"14676","Drama",6.4
"14677","Romance",6.4
"14678","Action",6.4
"14679","Adventure",6.4
"14680","Fantasy",6.4
"14681","Romance",6.4
"14682","Action",6.4
"14683","Adventure",6.4
"14684","Sci-Fi",6.4
"14685","Action",6.4
"14686","Adventure",6.4
"14687","Sci-Fi",6.4
"14688","Action",6.4
"14689","Adventure",6.4
"14690","Fantasy",6.4
"14691","Adventure",6.4
"14692","Animation",6.4
"14693","Comedy",6.4
"14694","Family",6.4
"14695","Fantasy",6.4
"14696","Adventure",6.4
"14697","Animation",6.4
"14698","Comedy",6.4
"14699","Family",6.4
"14700","Fantasy",6.4
"14701","Action",6.4
"14702","Adventure",6.4
"14703","Sci-Fi",6.4
"14704","Thriller",6.4
"14705","Adventure",6.4
"14706","Animation",6.4
"14707","Family",6.9
"14708","Sci-Fi",6.9
"14709","Action",6.9
"14710","Comedy",6.9
"14711","Crime",6.9
"14712","Thriller",6.9
"14713","Action",6.9
"14714","Adventure",6.9
"14715","Sci-Fi",6.9
"14716","Animation",6.9
"14717","Drama",6.9
"14718","Family",6.9
"14719","Fantasy",6.9
"14720","Action",6.9
"14721","Adventure",6.9
"14722","Sci-Fi",6.9
"14723","Action",6.9
"14724","Adventure",6.9
"14725","Drama",6.9
"14726","Romance",6.9
"14727","Adventure",6.9
"14728","Family",6.9
"14729","Fantasy",6.9
"14730","Action",6.9
"14731","Adventure",6.9
"14732","Sci-Fi",6.9
"14733","Action",6.9
"14734","Crime",6.9
"14735","Drama",6.9
"14736","Thriller",6.9
"14737","Adventure",6.9
"14738","Animation",6.9
"14739","Comedy",6.9
"14740","Family",6.9
"14741","Action",6.9
"14742","Adventure",6.9
"14743","Animation",6.9
"14744","Comedy",6.9
"14745","Family",6.9
"14746","Sci-Fi",6.9
"14747","Action",6.9
"14748","Adventure",6.9
"14749","Sci-Fi",6.9
"14750","Adventure",6.9
"14751","Drama",6.9
"14752","Family",6.9
"14753","Mystery",6.9
"14754","Action",6.9
"14755","Comedy",6.9
"14756","Sci-Fi",6.9
"14757","Western",6.9
"14758","Action",6.9
"14759","Adventure",6.9
"14760","Fantasy",6.9
"14761","Horror",6.9
"14762","Thriller",6.9
"14763","Action",6.9
"14764","Adventure",6.9
"14765","Comedy",6.9
"14766","Sci-Fi",6.9
"14767","Comedy",6.9
"14768","Family",6.9
"14769","Fantasy",6.9
"14770","Action",6.9
"14771","Adventure",6.9
"14772","Sci-Fi",6.9
"14773","Action",6.9
"14774","Adventure",6.9
"14775","Sci-Fi",6.9
"14776","Thriller",6.9
"14777","Action",6.9
"14778","Adventure",6.9
"14779","Sci-Fi",6.9
"14780","Thriller",6.9
"14781","Adventure",6.9
"14782","Animation",6.9
"14783","Comedy",6.9
"14784","Drama",6.9
"14785","Family",6.9
"14786","Fantasy",6.9
"14787","Adventure",6.9
"14788","Drama",6.9
"14789","Family",6.9
"14790","Fantasy",6.9
"14791","Action",6.9
"14792","Adventure",6.9
"14793","Sci-Fi",6.9
"14794","Action",6.9
"14795","Adventure",6.9
"14796","Drama",6.9
"14797","Fantasy",6.9
"14798","Action",6.9
"14799","Adventure",6.9
"14800","Family",6.9
"14801","Fantasy",6.9
"14802","Romance",6.9
"14803","Action",6.9
"14804","Adventure",6.9
"14805","Drama",6.9
"14806","Sci-Fi",6.9
"14807","Action",6.9
"14808","Adventure",6.9
"14809","Romance",6.9
"14810","Sci-Fi",6.9
"14811","Action",6.9
"14812","Adventure",6.9
"14813","Drama",6.9
"14814","Fantasy",6.9
"14815","Action",6.9
"14816","Adventure",6.9
"14817","Sci-Fi",6.9
"14818","Adventure",6.9
"14819","Animation",6.9
"14820","Comedy",6.9
"14821","Family",6.9
"14822","Fantasy",6.9
"14823","Action",6.9
"14824","Adventure",6.9
"14825","Family",6.9
"14826","Mystery",6.9
"14827","Sci-Fi",6.9
"14828","Action",6.9
"14829","Adventure",6.9
"14830","Animation",6.9
"14831","Comedy",6.9
"14832","Drama",6.9
"14833","Family",6.9
"14834","Sci-Fi",6.9
"14835","Adventure",6.9
"14836","Animation",6.9
"14837","Comedy",6.9
"14838","Family",6.9
"14839","Sci-Fi",6.9
"14840","Adventure",6.9
"14841","Animation",6.9
"14842","Family",6.9
"14843","Fantasy",6.9
"14844","Action",6.9
"14845","Adventure",6.9
"14846","Sci-Fi",6.9
"14847","Adventure",6.9
"14848","Animation",6.9
"14849","Family",6.9
"14850","Fantasy",6.9
"14851","Action",6.9
"14852","Sci-Fi",6.9
"14853","Action",6.9
"14854","Adventure",6.9
"14855","Sci-Fi",6.9
"14856","Adventure",6.9
"14857","Drama",6.9
"14858","Sci-Fi",6.9
"14859","Action",6.9
"14860","Adventure",6.9
"14861","Sci-Fi",6.9
"14862","Thriller",6.9
"14863","Action",6.9
"14864","Adventure",6.9
"14865","Drama",6.9
"14866","Horror",6.9
"14867","Sci-Fi",6.9
"14868","Adventure",6.9
"14869","Fantasy",6.9
"14870","Action",6.9
"14871","Crime",6.9
"14872","Thriller",6.9
"14873","Drama",6.9
"14874","Fantasy",6.9
"14875","Romance",6.9
"14876","Action",6.9
"14877","Adventure",6.9
"14878","Sci-Fi",6.9
"14879","Adventure",6.4
"14880","Sci-Fi",6.4
"14881","Action",6.4
"14882","Adventure",6.4
"14883","Family",6.4
"14884","Fantasy",6.4
"14885","Action",6.4
"14886","Adventure",6.4
"14887","Drama",6.4
"14888","Thriller",6.4
"14889","Adventure",6.4
"14890","Family",6.4
"14891","Fantasy",6.4
"14892","Adventure",6.4
"14893","Animation",6.4
"14894","Comedy",6.4
"14895","Family",6.4
"14896","Fantasy",6.4
"14897","Action",6.4
"14898","Adventure",6.4
"14899","Fantasy",6.4
"14900","Action",6.4
"14901","Adventure",6.4
"14902","Sci-Fi",6.4
"14903","Adventure",6.4
"14904","Family",6.4
"14905","Fantasy",6.4
"14906","Action",6.4
"14907","Drama",6.4
"14908","History",6.4
"14909","Romance",6.4
"14910","War",6.4
"14911","Action",6.4
"14912","Adventure",6.4
"14913","Sci-Fi",6.4
"14914","Action",6.4
"14915","Adventure",6.4
"14916","Biography",6.4
"14917","Drama",6.4
"14918","History",6.4
"14919","Romance",6.4
"14920","War",6.4
"14921","Adventure",6.4
"14922","Family",6.4
"14923","Fantasy",6.4
"14924","Mystery",6.4
"14925","Adventure",6.4
"14926","Family",6.4
"14927","Fantasy",6.4
"14928","Mystery",6.4
"14929","Action",6.4
"14930","Drama",6.4
"14931","Drama",6.4
"14932","Horror",6.4
"14933","Sci-Fi",6.4
"14934","Adventure",6.4
"14935","Comedy",6.4
"14936","Family",6.4
"14937","Fantasy",6.4
"14938","Animation",6.4
"14939","Comedy",6.4
"14940","Family",6.4
"14941","Fantasy",6.4
"14942","Action",6.4
"14943","Adventure",6.4
"14944","Action",6.4
"14945","Adventure",6.4
"14946","Animation",6.4
"14947","Comedy",6.4
"14948","Family",6.4
"14949","Adventure",6.4
"14950","Comedy",6.4
"14951","Family",6.4
"14952","Fantasy",6.4
"14953","Action",6.4
"14954","Adventure",6.4
"14955","Fantasy",6.4
"14956","Sci-Fi",6.4
"14957","Thriller",6.4
"14958","Action",6.4
"14959","Sci-Fi",6.4
"14960","Adventure",6.4
"14961","Animation",6.4
"14962","Comedy",6.4
"14963","Family",6.4
"14964","Fantasy",6.4
"14965","Musical",6.4
"14966","Action",6.4
"14967","Sci-Fi",6.4
"14968","Action",6.4
"14969","Adventure",6.4
"14970","Fantasy",6.4
"14971","Action",6.4
"14972","Adventure",6.4
"14973","Sci-Fi",6.4
"14974","Thriller",6.4
"14975","Mystery",6.4
"14976","Thriller",6.4
"14977","Action",6.4
"14978","Adventure",6.4
"14979","Fantasy",6.4
"14980","Adventure",6.4
"14981","Animation",6.4
"14982","Comedy",6.4
"14983","Drama",6.4
"14984","Family",6.4
"14985","Action",6.4
"14986","Adventure",6.4
"14987","Animation",6.4
"14988","Comedy",6.4
"14989","Family",6.4
"14990","Fantasy",6.4
"14991","Sci-Fi",6.4
"14992","Action",6.4
"14993","Adventure",6.4
"14994","Fantasy",6.4
"14995","Comedy",6.4
"14996","Fantasy",6.4
"14997","Horror",6.4
"14998","Action",6.4
"14999","Adventure",6.4
"15000","Thriller",6.4
"15001","Drama",6.4
"15002","Fantasy",6.4
"15003","Horror",6.4
"15004","Thriller",6.4
"15005","Action",6.4
"15006","Adventure",6.4
"15007","Drama",6.4
"15008","Romance",6.4
"15009","Adventure",6.4
"15010","Animation",6.4
"15011","Comedy",6.4
"15012","Family",6.4
"15013","Action",6.4
"15014","Adventure",6.4
"15015","Animation",6.4
"15016","Comedy",6.4
"15017","Family",6.4
"15018","Action",6.4
"15019","Adventure",6.4
"15020","Family",6.4
"15021","Fantasy",6.4
"15022","Action",6.4
"15023","Adventure",6.4
"15024","Thriller",6.4
"15025","Action",6.4
"15026","Drama",6.4
"15027","Thriller",6.4
"15028","Action",6.4
"15029","Adventure",6.4
"15030","Animation",6.4
"15031","Comedy",6.4
"15032","Family",6.4
"15033","Sci-Fi",6.4
"15034","Adventure",6.4
"15035","Animation",6.4
"15036","Comedy",6.4
"15037","Family",6.4
"15038","Adventure",6.4
"15039","Family",6.4
"15040","Fantasy",6.4
"15041","Adventure",6.4
"15042","Animation",6.4
"15043","Comedy",6.4
"15044","Family",6.4
"15045","Sci-Fi",6.4
"15046","Adventure",6.4
"15047","Adventure",6.4
"15048","Animation",6.4
"15049","Comedy",6.4
"15050","Family",6.4
"15051","Action",6.4
"15052","Adventure",7.4
"15053","Thriller",7.4
"15054","Action",7.4
"15055","Comedy",7.4
"15056","Fantasy",7.4
"15057","Sci-Fi",7.4
"15058","Action",7.4
"15059","Adventure",7.4
"15060","Sci-Fi",7.4
"15061","Thriller",7.4
"15062","Action",7.4
"15063","Adventure",7.4
"15064","Comedy",7.4
"15065","Family",7.4
"15066","Fantasy",7.4
"15067","Mystery",7.4
"15068","Sci-Fi",7.4
"15069","Action",7.4
"15070","Adventure",7.4
"15071","Animation",7.4
"15072","Fantasy",7.4
"15073","Action",7.4
"15074","Adventure",7.4
"15075","Animation",7.4
"15076","Comedy",7.4
"15077","Family",7.4
"15078","Action",7.4
"15079","Adventure",7.4
"15080","Thriller",7.4
"15081","Adventure",7.4
"15082","Animation",7.4
"15083","Family",7.4
"15084","Fantasy",7.4
"15085","Comedy",7.4
"15086","Crime",7.4
"15087","Action",7.4
"15088","Drama",7.4
"15089","History",7.4
"15090","War",7.4
"15091","Action",7.4
"15092","Adventure",7.4
"15093","Drama",7.4
"15094","Action",7.4
"15095","Adventure",7.4
"15096","Sci-Fi",7.4
"15097","Action",7.4
"15098","Adventure",7.4
"15099","Fantasy",7.4
"15100","Romance",7.4
"15101","Action",7.4
"15102","Adventure",7.4
"15103","Animation",7.4
"15104","Comedy",7.4
"15105","Family",7.4
"15106","Fantasy",7.4
"15107","Action",7.4
"15108","Adventure",7.4
"15109","Fantasy",7.4
"15110","Action",7.4
"15111","Adventure",7.4
"15112","Sci-Fi",7.4
"15113","Thriller",7.4
"15114","Action",7.4
"15115","Drama",7.4
"15116","Mystery",7.4
"15117","Sci-Fi",7.4
"15118","Action",7.4
"15119","Crime",7.4
"15120","Thriller",7.4
"15121","Action",7.4
"15122","Sci-Fi",7.4
"15123","Action",7.4
"15124","Adventure",7.4
"15125","Sci-Fi",7.4
"15126","Thriller",7.4
"15127","Action",7.4
"15128","Adventure",7.4
"15129","Comedy",7.4
"15130","Thriller",7.4
"15131","Action",7.4
"15132","Adventure",7.4
"15133","Animation",7.4
"15134","Fantasy",7.4
"15135","Romance",7.4
"15136","Sci-Fi",7.4
"15137","Action",7.4
"15138","Adventure",7.4
"15139","Sci-Fi",7.4
"15140","Action",7.4
"15141","Adventure",7.4
"15142","Thriller",7.4
"15143","Action",7.4
"15144","Adventure",7.4
"15145","Drama",7.4
"15146","History",7.4
"15147","War",7.4
"15148","Adventure",7.4
"15149","Drama",7.4
"15150","Fantasy",7.4
"15151","Romance",7.4
"15152","Animation",7.4
"15153","Comedy",7.4
"15154","Family",7.4
"15155","Musical",7.4
"15156","Action",7.4
"15157","Adventure",7.4
"15158","Sci-Fi",7.4
"15159","Action",7.4
"15160","Crime",7.4
"15161","Drama",7.4
"15162","Mystery",7.4
"15163","Thriller",7.4
"15164","Adventure",7.4
"15165","Family",7.4
"15166","Fantasy",7.4
"15167","Adventure",7.4
"15168","Drama",7.4
"15169","Thriller",7.4
"15170","Western",7.4
"15171","Adventure",7.4
"15172","Animation",7.4
"15173","Comedy",7.4
"15174","Family",7.4
"15175","Sport",7.4
"15176","Adventure",7.4
"15177","Animation",7.4
"15178","Comedy",7.4
"15179","Family",7.4
"15180","Western",7.4
"15181","Adventure",7.4
"15182","Animation",7.4
"15183","Comedy",7.4
"15184","Family",7.4
"15185","Action",7.4
"15186","Mystery",7.4
"15187","Thriller",7.4
"15188","Action",7.4
"15189","Adventure",7.4
"15190","Animation",7.4
"15191","Comedy",7.4
"15192","Family",7.4
"15193","Action",7.4
"15194","Adventure",7.4
"15195","Comedy",7.4
"15196","Sci-Fi",7.4
"15197","Adventure",7.4
"15198","Sci-Fi",7.4
"15199","Thriller",7.4
"15200","Adventure",7.4
"15201","Drama",7.4
"15202","Fantasy",7.4
"15203","Romance",7.4
"15204","Adventure",7.4
"15205","Animation",7.4
"15206","Comedy",7.4
"15207","Family",7.4
"15208","Fantasy",7.4
"15209","Sci-Fi",7.4
"15210","Adventure",7.4
"15211","Sci-Fi",7.4
"15212","Thriller",7.4
"15213","Action",7.4
"15214","Comedy",7.4
"15215","Crime",7.4
"15216","Thriller",7.4
"15217","Action",7.4
"15218","Adventure",7.4
"15219","Animation",7.4
"15220","Comedy",7.4
"15221","Family",7.4
"15222","Fantasy",7.4
"15223","Action",7.4
"15224","Crime",7.4
"15225","Mystery",7.4
"15226","Thriller",5.5
"15227","Action",5.5
"15228","Adventure",5.5
"15229","Drama",5.5
"15230","Action",5.5
"15231","Adventure",5.5
"15232","Family",5.5
"15233","Mystery",5.5
"15234","Adventure",5.5
"15235","Family",5.5
"15236","Fantasy",5.5
"15237","Mystery",5.5
"15238","Adventure",5.5
"15239","Drama",5.5
"15240","Romance",5.5
"15241","War",5.5
"15242","Action",5.5
"15243","Adventure",5.5
"15244","Sci-Fi",5.5
"15245","Adventure",5.5
"15246","Animation",5.5
"15247","Family",5.5
"15248","Thriller",5.5
"15249","Action",5.5
"15250","Fantasy",5.5
"15251","Adventure",5.5
"15252","Comedy",5.5
"15253","Family",5.5
"15254","Fantasy",5.5
"15255","Action",5.5
"15256","Animation",5.5
"15257","Comedy",5.5
"15258","Family",5.5
"15259","Sci-Fi",5.5
"15260","Adventure",5.5
"15261","Family",5.5
"15262","Fantasy",5.5
"15263","Action",5.5
"15264","Comedy",5.5
"15265","Fantasy",5.5
"15266","Action",5.5
"15267","Adventure",5.5
"15268","Drama",5.5
"15269","Horror",5.5
"15270","Sci-Fi",5.5
"15271","Action",5.5
"15272","Adventure",5.5
"15273","Fantasy",5.5
"15274","Fantasy",5.5
"15275","Adventure",5.5
"15276","Sci-Fi",5.5
"15277","Thriller",5.5
"15278","Mystery",5.5
"15279","Thriller",5.5
"15280","Adventure",5.5
"15281","Animation",5.5
"15282","Comedy",5.5
"15283","Family",5.5
"15284","Musical",5.5
"15285","Action",5.5
"15286","Adventure",5.5
"15287","Fantasy",5.5
"15288","Sci-Fi",5.5
"15289","Thriller",5.5
"15290","Action",5.5
"15291","Crime",5.5
"15292","Thriller",5.5
"15293","Action",5.5
"15294","Adventure",5.5
"15295","Crime",5.5
"15296","Mystery",5.5
"15297","Thriller",5.5
"15298","Action",5.5
"15299","Adventure",5.5
"15300","Fantasy",5.5
"15301","Action",5.5
"15302","Sci-Fi",5.5
"15303","Action",5.5
"15304","Adventure",5.5
"15305","History",5.5
"15306","Action",5.5
"15307","Adventure",5.5
"15308","Thriller",5.5
"15309","Action",5.5
"15310","Comedy",5.5
"15311","Family",5.5
"15312","Fantasy",5.5
"15313","Action",5.5
"15314","Adventure",5.5
"15315","Sci-Fi",5.5
"15316","Thriller",5.5
"15317","Action",5.5
"15318","Adventure",5.5
"15319","Thriller",5.5
"15320","Action",5.5
"15321","Adventure",5.5
"15322","Drama",5.5
"15323","Thriller",5.5
"15324","Action",5.5
"15325","Adventure",5.5
"15326","Sci-Fi",5.5
"15327","Thriller",5.5
"15328","Adventure",5.5
"15329","Drama",5.5
"15330","Fantasy",5.5
"15331","Action",5.5
"15332","Fantasy",5.5
"15333","Thriller",5.5
"15334","Action",5.5
"15335","Thriller",5.5
"15336","Action",5.5
"15337","Adventure",5.5
"15338","Comedy",5.5
"15339","Crime",5.5
"15340","Adventure",5.5
"15341","Mystery",5.5
"15342","Sci-Fi",5.5
"15343","Adventure",5.5
"15344","Animation",5.5
"15345","Comedy",5.5
"15346","Family",5.5
"15347","Fantasy",5.5
"15348","Action",5.5
"15349","Drama",5.5
"15350","Sci-Fi",5.5
"15351","Thriller",5.5
"15352","Action",5.5
"15353","Adventure",5.5
"15354","Sci-Fi",5.5
"15355","Thriller",5.5
"15356","Action",5.5
"15357","Crime",5.5
"15358","Sci-Fi",5.5
"15359","Thriller",5.5
"15360","Action",5.5
"15361","Family",5.5
"15362","Sport",5.5
"15363","Comedy",5.5
"15364","Drama",5.5
"15365","Romance",5.5
"15366","Action",5.5
"15367","Comedy",5.5
"15368","Romance",5.5
"15369","Action",5.5
"15370","Adventure",5.5
"15371","Mystery",5.5
"15372","Sci-Fi",5.5
"15373","Action",5.5
"15374","Adventure",5.5
"15375","Fantasy",5.5
"15376","Sci-Fi",5.5
"15377","Action",5.5
"15378","Adventure",5.5
"15379","Fantasy",5.5
"15380","Sci-Fi",5.5
"15381","Adventure",5.5
"15382","Animation",5.5
"15383","Comedy",5.5
"15384","Family",5.5
"15385","Fantasy",5.5
"15386","Action",5.5
"15387","Adventure",5.5
"15388","Sci-Fi",5.5
"15389","Thriller",5.5
"15390","Action",5.5
"15391","Adventure",5.5
"15392","Fantasy",5.5
"15393","Sci-Fi",5.5
"15394","Adventure",5.5
"15395","Animation",5.5
"15396","Comedy",5.5
"15397","Family",5.5
"15398","Fantasy",5.5
"15399","Adventure",5.5
"15400","Comedy",5.5
"15401","Family",5.9
"15402","Fantasy",5.9
"15403","Action",5.9
"15404","Drama",5.9
"15405","War",5.9
"15406","Action",5.9
"15407","Adventure",5.9
"15408","Drama",5.9
"15409","Fantasy",5.9
"15410","Action",5.9
"15411","Adventure",5.9
"15412","Comedy",5.9
"15413","Sci-Fi",5.9
"15414","Adventure",5.9
"15415","Drama",5.9
"15416","Sci-Fi",5.9
"15417","Thriller",5.9
"15418","Action",5.9
"15419","Adventure",5.9
"15420","Thriller",5.9
"15421","Action",5.9
"15422","Adventure",5.9
"15423","Comedy",5.9
"15424","Sci-Fi",5.9
"15425","Action",5.9
"15426","Adventure",5.9
"15427","Sci-Fi",5.9
"15428","Action",5.9
"15429","Adventure",5.9
"15430","Comedy",5.9
"15431","Family",5.9
"15432","Fantasy",5.9
"15433","Action",5.9
"15434","Adventure",5.9
"15435","Drama",5.9
"15436","Thriller",5.9
"15437","Action",5.9
"15438","Adventure",5.9
"15439","Thriller",5.9
"15440","Action",5.9
"15441","Drama",5.9
"15442","History",5.9
"15443","War",5.9
"15444","Crime",5.9
"15445","Thriller",5.9
"15446","Action",5.9
"15447","Comedy",5.9
"15448","Crime",5.9
"15449","Romance",5.9
"15450","Thriller",5.9
"15451","Adventure",5.9
"15452","Sci-Fi",5.9
"15453","Thriller",5.9
"15454","Biography",5.9
"15455","Drama",5.9
"15456","Adventure",5.9
"15457","Comedy",5.9
"15458","Family",5.9
"15459","Fantasy",5.9
"15460","Action",5.9
"15461","Comedy",5.9
"15462","Crime",5.9
"15463","Sci-Fi",5.9
"15464","Thriller",5.9
"15465","Action",5.9
"15466","Adventure",5.9
"15467","Crime",5.9
"15468","Action",5.9
"15469","Drama",5.9
"15470","Fantasy",5.9
"15471","War",5.9
"15472","Adventure",5.9
"15473","Animation",5.9
"15474","Comedy",5.9
"15475","Family",5.9
"15476","Fantasy",5.9
"15477","Animation",5.9
"15478","Comedy",5.9
"15479","Family",5.9
"15480","Music",5.9
"15481","Western",5.9
"15482","Action",5.9
"15483","Adventure",5.9
"15484","Mystery",5.9
"15485","Sci-Fi",5.9
"15486","Thriller",5.9
"15487","Action",5.9
"15488","Drama",5.9
"15489","Sci-Fi",5.9
"15490","Sport",5.9
"15491","Adventure",5.9
"15492","Animation",5.9
"15493","Comedy",5.9
"15494","Family",5.9
"15495","Fantasy",5.9
"15496","Action",5.9
"15497","Crime",5.9
"15498","Romance",5.9
"15499","Thriller",5.9
"15500","Action",5.9
"15501","Sci-Fi",5.9
"15502","Action",5.9
"15503","Adventure",5.9
"15504","Thriller",5.9
"15505","Action",5.9
"15506","Adventure",5.9
"15507","Drama",5.9
"15508","Fantasy",5.9
"15509","Action",5.9
"15510","Adventure",5.9
"15511","Comedy",5.9
"15512","Biography",5.9
"15513","Drama",5.9
"15514","Sport",5.9
"15515","Adventure",5.9
"15516","Comedy",5.9
